source,habitat,voc_type,input_path,output_npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_1041375_seg002.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_1041375_seg002.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_1041375_seg003.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_1041375_seg003.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_1041382_seg001.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_1041382_seg001.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_1045893_seg001.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_1045893_seg001.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_1045893_seg002.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_1045893_seg002.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_1045893_seg003.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_1045893_seg003.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_1045893_seg004.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_1045893_seg004.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_1045893_seg005.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_1045893_seg005.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_1045893_seg006.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_1045893_seg006.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_1045893_seg007.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_1045893_seg007.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_1045893_seg008.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_1045893_seg008.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_1045893_seg009.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_1045893_seg009.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_1045893_seg010.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_1045893_seg010.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_105995_seg001.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_105995_seg001.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_1069711_seg001.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_1069711_seg001.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_1069711_seg002.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_1069711_seg002.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_1069711_seg003.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_1069711_seg003.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_1069711_seg004.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_1069711_seg004.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_1073083_seg001.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_1073083_seg001.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_1073083_seg002.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_1073083_seg002.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_1138305_seg001.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_1138305_seg001.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_1138305_seg002.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_1138305_seg002.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_1138305_seg003.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_1138305_seg003.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_1138305_seg004.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_1138305_seg004.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_1138305_seg005.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_1138305_seg005.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_1138305_seg006.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_1138305_seg006.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_1138305_seg007.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_1138305_seg007.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_155127_seg001.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_155127_seg001.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_155127_seg002.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_155127_seg002.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_155127_seg003.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_155127_seg003.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_155127_seg004.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_155127_seg004.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_155127_seg005.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_155127_seg005.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_155127_seg006.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_155127_seg006.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_155127_seg007.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_155127_seg007.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_157485_seg001.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_157485_seg001.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_157485_seg002.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_157485_seg002.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_157485_seg003.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_157485_seg003.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_157485_seg004.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_157485_seg004.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_171918_seg001.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_171918_seg001.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_171918_seg002.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_171918_seg002.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_171918_seg003.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_171918_seg003.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_171919_seg001.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_171919_seg001.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_218068_seg001.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_218068_seg001.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_269668_seg001.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_269668_seg001.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_269668_seg002.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_269668_seg002.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_269668_seg003.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_269668_seg003.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_269695_seg001.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_269695_seg001.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_269695_seg002.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_269695_seg002.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_269695_seg003.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_269695_seg003.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_269695_seg004.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_269695_seg004.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_269695_seg005.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_269695_seg005.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_310808_seg001.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_310808_seg001.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_383930_seg001.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_383930_seg001.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_383930_seg002.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_383930_seg002.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_383930_seg003.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_383930_seg003.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_383930_seg004.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_383930_seg004.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_383930_seg005.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_383930_seg005.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_488921_seg001.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_488921_seg001.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_488921_seg002.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_488921_seg002.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_488921_seg003.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_488921_seg003.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_488921_seg004.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_488921_seg004.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_488921_seg005.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_488921_seg005.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_488921_seg006.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_488921_seg006.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_488921_seg007.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_488921_seg007.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_488921_seg008.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_488921_seg008.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_488921_seg009.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_488921_seg009.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_488921_seg010.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_488921_seg010.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_488921_seg011.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_488921_seg011.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_488921_seg012.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_488921_seg012.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_488921_seg013.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_488921_seg013.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_488921_seg014.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_488921_seg014.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_488921_seg015.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_488921_seg015.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_488921_seg016.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_488921_seg016.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_488921_seg017.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_488921_seg017.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_488921_seg018.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_488921_seg018.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_488921_seg019.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_488921_seg019.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_488921_seg020.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_488921_seg020.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_488921_seg021.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_488921_seg021.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_488921_seg022.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_488921_seg022.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_488921_seg023.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_488921_seg023.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_488921_seg024.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_488921_seg024.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_488921_seg025.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_488921_seg025.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_488921_seg026.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_488921_seg026.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_488921_seg027.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_488921_seg027.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_488921_seg028.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_488921_seg028.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_488921_seg029.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_488921_seg029.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_488921_seg030.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_488921_seg030.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_488921_seg031.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_488921_seg031.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_488921_seg032.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_488921_seg032.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_488921_seg033.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_488921_seg033.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_488921_seg034.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_488921_seg034.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_488921_seg035.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_488921_seg035.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_488921_seg036.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_488921_seg036.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_488921_seg037.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_488921_seg037.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_496301_seg001.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_496301_seg001.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_496301_seg002.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_496301_seg002.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_496301_seg003.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_496301_seg003.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_562781_seg001.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_562781_seg001.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_562781_seg002.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_562781_seg002.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_562781_seg003.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_562781_seg003.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_562781_seg004.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_562781_seg004.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_562781_seg005.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_562781_seg005.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_570404_seg001.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_570404_seg001.npy
